"","institution","species","Lat","Lon","date"
"508","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.018248,10.878368,"22.05.1967 00:00:00"
"509","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.018248,10.878368,"22.05.1967 00:00:00"
"510","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.018248,10.878368,"22.05.1967 00:00:00"
"511","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.018248,10.878368,"22.05.1967 00:00:00"
"512","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.018248,10.878368,"22.05.1967 00:00:00"
"513","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.018248,10.878368,"22.05.1967 00:00:00"
"514","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.018248,10.878368,"22.05.1967 00:00:00"
"515","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.018248,10.878368,"22.05.1967 00:00:00"
"516","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.411268,10.66643,"09.09.1874 00:00:00"
"517","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.411268,10.66643,"20.07.1893 00:00:00"
"518","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.411268,10.66643,"20.07.1893 00:00:00"
"519","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.365718,10.682309,"10.07.1879 00:00:00"
"520","Naturhistorisk Museum - UiO","Ctenolabrus_rupestris",59.018248,10.878368,"01.06.1926 00:00:00"
"521","Naturhistorisk Museum - UiO","Cyclopterus_lumpus",59.018248,10.878368,"17.05.1972 00:00:00"
"522","Naturhistorisk Museum - UiO","Cyclopterus_lumpus",59.018248,10.878368,"11.04.1971 00:00:00"
"523","Naturhistorisk Museum - UiO","Cyclopterus_lumpus",59.018248,10.878368,"10.10.1970 00:00:00"
"524","Naturhistorisk Museum - UiO","Cyclopterus_lumpus",59.192289,10.856638,"12.10.1969 00:00:00"
"525","Naturhistorisk Museum - UiO","Cyclopterus_lumpus",59.192289,10.856638,"21.05.1967 00:00:00"
"526","Naturhistorisk Museum - UiO","Cyclopterus_lumpus",59.192289,10.856638,"03.04.1903 00:00:00"
"527","Naturhistorisk Museum - UiO","Dicentrarchus_labrax",59.411268,10.66643,"01.10.1986 00:00:00"
"528","Naturhistorisk Museum - UiO","Dicentrarchus_labrax",59.192289,10.856638,"07.02.1974 00:00:00"
"529","Naturhistorisk Museum - UiO","Dicentrarchus_labrax",59.192289,10.856638,"03.10.1876 00:00:00"
"530","Naturhistorisk Museum - UiO","Dicentrarchus_labrax",59.018248,10.878368,"01.01.1926 00:00:00"
"531","Naturhistorisk Museum - UiO","Dicentrarchus_labrax",59.018248,10.878368,"27.04.1962 00:00:00"
"532","Naturhistorisk Museum - UiO","Dicentrarchus_labrax",59.192289,10.856638,"16.02.1961 00:00:00"
"533","Naturhistorisk Museum - UiO","Dicentrarchus_labrax",59.192289,10.856638,"01.03.1950 00:00:00"
"534","Naturhistorisk Museum - UiO","Entelurus_aequoreus",59.018248,10.878368,"31.03.1973 00:00:00"
"535","Naturhistorisk Museum - UiO","Entelurus_aequoreus",59.018248,10.878368,"01.05.1972 00:00:00"
"536","Naturhistorisk Museum - UiO","Entelurus_aequoreus",59.018248,10.878368,"03.04.1969 00:00:00"
"537","Naturhistorisk Museum - UiO","Entelurus_aequoreus",59.018248,10.878368,"09.04.1968 00:00:00"
"538","Naturhistorisk Museum - UiO","Entelurus_aequoreus",59.411268,10.66643,"15.06.1892 00:00:00"
"539","Naturhistorisk Museum - UiO","Entelurus_aequoreus",59.365718,10.682309,"10.07.1874 00:00:00"
"540","Naturhistorisk Museum - UiO","Callionymus_lyra",59.018248,10.878368,"25.05.1991 00:00:00"
"541","Naturhistorisk Museum - UiO","Etmopterus_spinax",59.018248,10.878368,"13.03.1974 00:00:00"
"542","Naturhistorisk Museum - UiO","Etmopterus_spinax",59.018248,10.878368,"20.02.1887 00:00:00"
"543","Naturhistorisk Museum - UiO","Eutrigla_gurnardus",59.018248,10.878368,"23.05.1967 00:00:00"
"544","Naturhistorisk Museum - UiO","Eutrigla_gurnardus",59.018248,10.878368,"13.03.1974 00:00:00"
"545","Naturhistorisk Museum - UiO","Eutrigla_gurnardus",59.192289,10.856638,"20.09.1970 00:00:00"
"546","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"11.09.1973 00:00:00"
"547","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"548","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"549","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"550","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"551","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"552","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"553","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"554","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"555","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"556","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"557","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"558","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"559","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"560","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"561","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"562","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"21.05.1967 00:00:00"
"563","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"22.05.1967 00:00:00"
"564","Naturhistorisk Museum - UiO","Gadus_morhua",59.192289,10.856638,"22.05.1967 00:00:00"
"565","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"22.05.1967 00:00:00"
"566","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"22.05.1967 00:00:00"
"567","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"22.05.1967 00:00:00"
"568","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"22.05.1967 00:00:00"
"569","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"23.05.1967 00:00:00"
"570","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"24.05.1967 00:00:00"
"571","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"24.05.1967 00:00:00"
"572","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"24.05.1967 00:00:00"
"573","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"24.05.1967 00:00:00"
"574","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"24.05.1967 00:00:00"
"575","Naturhistorisk Museum - UiO","Gadus_morhua",59.018248,10.878368,"24.05.1967 00:00:00"
"576","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.365718,10.682309,"10.07.1879 00:00:00"
"577","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"21.05.1967 00:00:00"
"578","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"21.05.1967 00:00:00"
"579","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.018248,10.878368,"26.08.1975 00:00:00"
"580","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"20.09.1977 00:00:00"
"581","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"23.10.1973 00:00:00"
"582","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"11.10.1973 00:00:00"
"583","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"25.09.1973 00:00:00"
"584","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"25.09.1973 00:00:00"
"585","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"11.09.1973 00:00:00"
"586","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"15.08.1973 00:00:00"
"587","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"26.09.1973 00:00:00"
"588","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"23.10.1973 00:00:00"
"589","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"23.10.1973 00:00:00"
"590","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"26.09.1973 00:00:00"
"591","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"25.09.1973 00:00:00"
"592","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"12.09.1973 00:00:00"
"593","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"12.09.1973 00:00:00"
"594","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"11.09.1973 00:00:00"
"595","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"28.08.1973 00:00:00"
"596","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"22.08.1973 00:00:00"
"597","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"15.08.1973 00:00:00"
"598","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"04.07.1973 00:00:00"
"599","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"28.05.1973 00:00:00"
"600","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"09.05.1973 00:00:00"
"601","Naturhistorisk Museum - UiO","Gasterosteus_aculeatus",59.192289,10.856638,"21.08.1974 00:00:00"
"602","Naturhistorisk Museum - UiO","Glyptocephalus_cynoglossus",59.411268,10.66643,"03.02.1965 00:00:00"
"604","Naturhistorisk Museum - UiO","Gobius_niger",59.411268,10.66643,"16.06.1974 00:00:00"
"605","Naturhistorisk Museum - UiO","Gobius_niger",59.411268,10.66643,"09.07.1878 00:00:00"
"606","Naturhistorisk Museum - UiO","Gobius_niger",59.192289,10.856638,"21.05.1967 00:00:00"
"607","Naturhistorisk Museum - UiO","Gobius_niger",59.192289,10.856638,"21.05.1967 00:00:00"
"608","Naturhistorisk Museum - UiO","Gobius_niger",59.192289,10.856638,"21.05.1967 00:00:00"
"609","Naturhistorisk Museum - UiO","Gobius_niger",59.192289,10.856638,"21.05.1967 00:00:00"
"610","Naturhistorisk Museum - UiO","Gobius_niger",59.192289,10.856638,"21.05.1967 00:00:00"
"611","Naturhistorisk Museum - UiO","Gobius_niger",59.192289,10.856638,"21.05.1967 00:00:00"
"612","Naturhistorisk Museum - UiO","Gobius_niger",59.192289,10.856638,"21.08.1974 00:00:00"
"613","Naturhistorisk Museum - UiO","Gobius_niger",59.192289,10.856638,"21.08.1974 00:00:00"
"614","Naturhistorisk Museum - UiO","Gobius_niger",59.018248,10.878368,"10.09.1968 00:00:00"
"615","Naturhistorisk Museum - UiO","Gobius_niger",59.018248,10.878368,"22.05.1967 00:00:00"
"616","Naturhistorisk Museum - UiO","Gobius_niger",59.018248,10.878368,"22.05.1967 00:00:00"
"617","Naturhistorisk Museum - UiO","Gobius_niger",59.018248,10.878368,"22.05.1967 00:00:00"
"618","Naturhistorisk Museum - UiO","Gobius_niger",59.018248,10.878368,"22.05.1967 00:00:00"
"619","Naturhistorisk Museum - UiO","Gobius_niger",59.018248,10.878368,"22.05.1967 00:00:00"
"620","Naturhistorisk Museum - UiO","Gobius_niger",59.192289,10.856638,"22.05.1903 00:00:00"
"621","Naturhistorisk Museum - UiO","Gobiusculus_flavescens",59.411268,10.66643,"09.09.1874 00:00:00"
"622","Naturhistorisk Museum - UiO","Gobiusculus_flavescens",59.192289,10.856638,"21.05.1967 00:00:00"
"623","Naturhistorisk Museum - UiO","Gobiusculus_flavescens",59.192289,10.856638,"21.05.1967 00:00:00"
"624","Naturhistorisk Museum - UiO","Gobiusculus_flavescens",59.192289,10.856638,"21.08.1974 00:00:00"
"625","Naturhistorisk Museum - UiO","Gobiusculus_flavescens",59.018248,10.878368,"22.05.1967 00:00:00"
"626","Naturhistorisk Museum - UiO","Gobiusculus_flavescens",59.018248,10.878368,"10.10.1968 00:00:00"
"627","Naturhistorisk Museum - UiO","Hippoglossoides_platessoides",59.411268,10.66643,"02.04.1978 00:00:00"
"628","Naturhistorisk Museum - UiO","Hippoglossoides_platessoides",59.411268,10.66643,"03.02.1965 00:00:00"
"629","Naturhistorisk Museum - UiO","Hippoglossus_hippoglossus",59.411268,10.66643,"13.04.1979 00:00:00"
"630","Naturhistorisk Museum - UiO","Hippoglossus_hippoglossus",59.411268,10.66643,"12.09.1982 00:00:00"
"631","Naturhistorisk Museum - UiO","Hyperoplus_lanceolatus",59.411268,10.66643,"01.08.1898 00:00:00"
"632","Naturhistorisk Museum - UiO","Labrus_bergylta",59.411268,10.66643,"01.05.1977 00:00:00"
"633","Naturhistorisk Museum - UiO","Labrus_bergylta",59.192289,10.856638,"20.09.1970 00:00:00"
"634","Naturhistorisk Museum - UiO","Labrus_bergylta",59.018248,10.878368,"24.05.1967 00:00:00"
"635","Naturhistorisk Museum - UiO","Labrus_bergylta",59.018248,10.878368,"24.05.1967 00:00:00"
"636","Naturhistorisk Museum - UiO","Labrus_mixtus",59.411268,10.66643,"07.03.1981 00:00:00"
"637","Naturhistorisk Museum - UiO","Labrus_mixtus",59.192289,10.856638,"20.09.1970 00:00:00"
"638","Naturhistorisk Museum - UiO","Labrus_mixtus",59.018248,10.878368,"17.05.1971 00:00:00"
"639","Naturhistorisk Museum - UiO","Labrus_mixtus",59.018248,10.878368,"17.05.1971 00:00:00"
"640","Naturhistorisk Museum - UiO","Labrus_mixtus",59.018248,10.878368,"10.10.1970 00:00:00"
"641","Naturhistorisk Museum - UiO","Labrus_mixtus",59.018248,10.878368,"24.05.1967 00:00:00"
"642","Naturhistorisk Museum - UiO","Leptoclinus_maculatus",59.411268,10.66643,"03.02.1965 00:00:00"
"643","Naturhistorisk Museum - UiO","Leptoclinus_maculatus",59.192289,10.856638,"01.03.1878 00:00:00"
"644","Naturhistorisk Museum - UiO","Leptoclinus_maculatus",59.018248,10.878368,"24.11.1894 00:00:00"
"645","Naturhistorisk Museum - UiO","Lesueurigobius_friesii",59.018248,10.878368,"01.05.1910 00:00:00"
"646","Naturhistorisk Museum - UiO","Limanda_limanda",59.411268,10.66643,"19.08.1966 00:00:00"
"647","Naturhistorisk Museum - UiO","Limanda_limanda",59.411268,10.66643,"02.04.1978 00:00:00"
"648","Naturhistorisk Museum - UiO","Limanda_limanda",59.192289,10.856638,"22.05.1967 00:00:00"
"649","Naturhistorisk Museum - UiO","Limanda_limanda",59.192289,10.856638,"22.05.1967 00:00:00"
"650","Naturhistorisk Museum - UiO","Limanda_limanda",59.192289,10.856638,"22.05.1967 00:00:00"
"651","Naturhistorisk Museum - UiO","Limanda_limanda",59.018248,10.878368,"23.05.1967 00:00:00"
"652","Naturhistorisk Museum - UiO","Limanda_limanda",59.018248,10.878368,"02.05.1965 00:00:00"
"653","Naturhistorisk Museum - UiO","Limanda_limanda",59.018248,10.878368,"23.05.1967 00:00:00"
"654","Naturhistorisk Museum - UiO","Limanda_limanda",59.018248,10.878368,"24.05.1967 00:00:00"
"655","Naturhistorisk Museum - UiO","Limanda_limanda",59.018248,10.878368,"24.05.1967 00:00:00"
"656","Naturhistorisk Museum - UiO","Limanda_limanda",59.018248,10.878368,"24.05.1967 00:00:00"
"657","Naturhistorisk Museum - UiO","Limanda_limanda",59.018248,10.878368,"24.05.1967 00:00:00"
"658","Naturhistorisk Museum - UiO","Liparis_liparis",59.411268,10.66643,"01.07.1883 00:00:00"
"659","Naturhistorisk Museum - UiO","Liparis_montagui",59.192289,10.856638,"19.09.1968 00:00:00"
"660","Naturhistorisk Museum - UiO","Lophius_piscatorius",59.192289,10.856638,"12.10.1969 00:00:00"
"661","Naturhistorisk Museum - UiO","Lophius_piscatorius",59.192289,10.856638,"01.06.1879 00:00:00"
"662","Naturhistorisk Museum - UiO","Lycenchelys_sarsii",59.192289,10.856638,"01.07.1910 00:00:00"
"663","Naturhistorisk Museum - UiO","Lycenchelys_sarsii",59.192289,10.856638,"20.07.1910 00:00:00"
"664","Naturhistorisk Museum - UiO","Macroramphosus_scolopax",59.018248,10.878368,"01.01.1950 00:00:00"
"665","Naturhistorisk Museum - UiO","Macroramphosus_scolopax",59.018248,10.878368,"27.12.1960 00:00:00"
"666","Naturhistorisk Museum - UiO","Maurolicus_muelleri",59.411268,10.66643,"01.10.1980 00:00:00"
"667","Naturhistorisk Museum - UiO","Maurolicus_muelleri",59.018248,10.878368,"10.04.1971 00:00:00"
"668","Naturhistorisk Museum - UiO","Maurolicus_muelleri",59.018248,10.878368,"22.03.1953 00:00:00"
"669","Naturhistorisk Museum - UiO","Melanogrammus_aeglefinus",59.018248,10.878368,"22.05.1967 00:00:00"
"670","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.411268,10.66643,"02.04.1978 00:00:00"
"671","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.411268,10.66643,"27.05.1980 00:00:00"
"672","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"22.05.1967 00:00:00"
"673","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"20.09.1970 00:00:00"
"674","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"08.09.1967 00:00:00"
"675","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"08.09.1967 00:00:00"
"676","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"08.09.1967 00:00:00"
"677","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"08.09.1967 00:00:00"
"678","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"08.09.1967 00:00:00"
"679","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"06.09.1967 00:00:00"
"680","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"07.09.1967 00:00:00"
"681","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"07.09.1967 00:00:00"
"682","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.192289,10.856638,"13.05.1975 00:00:00"
"683","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.018248,10.878368,"24.05.1967 00:00:00"
"684","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.018248,10.878368,"24.05.1967 00:00:00"
"685","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.018248,10.878368,"24.05.1967 00:00:00"
"686","Naturhistorisk Museum - UiO","Merlangius_merlangus",59.018248,10.878368,"13.03.1974 00:00:00"
"687","Naturhistorisk Museum - UiO","Merluccius_merluccius",59.411268,10.66643,"01.10.1980 00:00:00"
"688","Naturhistorisk Museum - UiO","Merluccius_merluccius",59.192289,10.856638,"12.10.1969 00:00:00"
"689","Naturhistorisk Museum - UiO","Merluccius_merluccius",59.192289,10.856638,"29.08.1973 00:00:00"
"690","Naturhistorisk Museum - UiO","Merluccius_merluccius",59.192289,10.856638,"11.05.1977 00:00:00"
"691","Naturhistorisk Museum - UiO","Microstomus_kitt",59.411268,10.66643,"25.06.1965 00:00:00"
"692","Naturhistorisk Museum - UiO","Microstomus_kitt",59.411268,10.66643,"15.05.1977 00:00:00"
"693","Naturhistorisk Museum - UiO","Microstomus_kitt",59.411268,10.66643,"05.03.1963 00:00:00"
"694","Naturhistorisk Museum - UiO","Molva_dypterygia",59.018248,10.878368,"21.04.1904 00:00:00"
"695","Naturhistorisk Museum - UiO","Molva_molva",59.192289,10.856638,"12.10.1969 00:00:00"
"696","Naturhistorisk Museum - UiO","Molva_molva",59.192289,10.856638,"20.09.1970 00:00:00"
"697","Naturhistorisk Museum - UiO","Molva_molva",59.192289,10.856638,"20.09.1970 00:00:00"
"698","Naturhistorisk Museum - UiO","Mullus_surmuletus",59.018248,10.878368,"18.11.1953 00:00:00"
"699","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"700","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"701","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"702","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"703","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"704","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"705","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"706","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"707","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"708","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"709","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"710","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"711","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"712","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"713","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.192289,10.856638,"21.05.1967 00:00:00"
"714","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.018248,10.878368,"22.05.1967 00:00:00"
"715","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.018248,10.878368,"22.05.1967 00:00:00"
"716","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.018248,10.878368,"23.05.1967 00:00:00"
"717","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.018248,10.878368,"23.05.1967 00:00:00"
"718","Naturhistorisk Museum - UiO","Myoxocephalus_scorpius",59.018248,10.878368,"24.05.1967 00:00:00"
"719","Naturhistorisk Museum - UiO","Nerophis_ophidion",59.411268,10.66643,"01.01.1875 00:00:00"
"720","Naturhistorisk Museum - UiO","Nerophis_ophidion",59.365718,10.682309,"10.07.1879 00:00:00"
"721","Naturhistorisk Museum - UiO","Nerophis_ophidion",59.411268,10.66643,"01.01.1875 00:00:00"
"722","Naturhistorisk Museum - UiO","Nerophis_ophidion",59.192289,10.856638,"21.05.1967 00:00:00"
"723","Naturhistorisk Museum - UiO","Nerophis_ophidion",59.018248,10.878368,"22.05.1967 00:00:00"
"724","Naturhistorisk Museum - UiO","Nerophis_ophidion",59.018248,10.878368,"09.04.1968 00:00:00"
"725","Naturhistorisk Museum - UiO","Pholis_gunnellus",59.192289,10.856638,"21.05.1967 00:00:00"
"726","Naturhistorisk Museum - UiO","Pholis_gunnellus",59.192289,10.856638,"21.05.1967 00:00:00"
"727","Naturhistorisk Museum - UiO","Pholis_gunnellus",59.018248,10.878368,"22.05.1967 00:00:00"
"728","Naturhistorisk Museum - UiO","Pholis_gunnellus",59.192289,10.856638,"12.09.1968 00:00:00"
"729","Naturhistorisk Museum - UiO","Phrynorhombus_norvegicus",59.411268,10.66643,"18.07.1971 00:00:00"
"730","Naturhistorisk Museum - UiO","Platichthys_flesus",59.411268,10.66643,"02.04.1978 00:00:00"
"731","Naturhistorisk Museum - UiO","Platichthys_flesus",59.365718,10.682309,"10.07.1879 00:00:00"
"732","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"21.05.1967 00:00:00"
"733","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"21.05.1967 00:00:00"
"734","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"21.05.1967 00:00:00"
"735","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"21.05.1967 00:00:00"
"736","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"21.05.1967 00:00:00"
"737","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"21.05.1967 00:00:00"
"738","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"22.05.1967 00:00:00"
"739","Naturhistorisk Museum - UiO","Platichthys_flesus",59.018248,10.878368,"22.05.1967 00:00:00"
"740","Naturhistorisk Museum - UiO","Platichthys_flesus",59.018248,10.878368,"22.05.1967 00:00:00"
"741","Naturhistorisk Museum - UiO","Platichthys_flesus",59.018248,10.878368,"22.05.1967 00:00:00"
"742","Naturhistorisk Museum - UiO","Platichthys_flesus",59.018248,10.878368,"22.05.1967 00:00:00"
"743","Naturhistorisk Museum - UiO","Platichthys_flesus",59.018248,10.878368,"23.05.1967 00:00:00"
"744","Naturhistorisk Museum - UiO","Platichthys_flesus",59.018248,10.878368,"23.05.1967 00:00:00"
"745","Naturhistorisk Museum - UiO","Platichthys_flesus",59.018248,10.878368,"23.05.1967 00:00:00"
"746","Naturhistorisk Museum - UiO","Platichthys_flesus",59.018248,10.878368,"23.05.1967 00:00:00"
"747","Naturhistorisk Museum - UiO","Platichthys_flesus",59.018248,10.878368,"23.05.1967 00:00:00"
"748","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"27.04.1973 00:00:00"
"749","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"05.04.1973 00:00:00"
"750","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"26.04.1973 00:00:00"
"751","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"26.04.1973 00:00:00"
"752","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"26.04.1973 00:00:00"
"753","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"26.04.1973 00:00:00"
"754","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"09.05.1973 00:00:00"
"755","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"09.05.1973 00:00:00"
"756","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"22.05.1973 00:00:00"
"757","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"22.05.1973 00:00:00"
"758","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"05.06.1973 00:00:00"
"759","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"20.06.1973 00:00:00"
"760","Naturhistorisk Museum - UiO","Platichthys_flesus",59.192289,10.856638,"04.07.1973 00:00:00"
